region	chr	midPos	Nsites	Fst01	Fst02	Fst12	PBS0	PBS1	PBS2
(7226,7375)(28717500,28717649)(28717500,28717650)	chr8	28717575	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(7376,7525)(28717650,28717799)(28717650,28717800)	chr8	28717725	151	0.025641	-0.022337	0.025641	-0.011046	0.037021	-0.011046
(7526,7675)(28717800,28717949)(28717800,28717950)	chr8	28717875	151	0.025638	0.025641	0.025639	0.012988	0.012985	0.012988
(7676,7825)(28717950,28718099)(28717950,28718100)	chr8	28718025	151	0.003612	0.025641	0.025638	0.001811	0.001808	0.024165
(7826,7975)(28718100,28718249)(28718100,28718250)	chr8	28718175	151	0.025641	0.025639	0.025641	0.012987	0.012989	0.012987
(7976,8082)(28718250,28718356)(28718250,28718400)	chr8	28718325	108	0.025066	0.010864	0.024520	0.005742	0.019644	0.005181
(8083,8169)(28730013,28730099)(28729950,28730100)	chr8	28730025	88	0.004083	0.021801	0.024535	0.000646	0.003445	0.021396
(8170,8319)(28730100,28730249)(28730100,28730250)	chr8	28730175	151	0.025632	0.073308	0.065096	0.017394	0.008571	0.058740
(8320,8437)(28730250,28730367)(28730250,28730400)	chr8	28730325	119	0.022934	0.014005	0.029503	0.003679	0.019522	0.010425
(8438,8512)(28731075,28731149)(28731000,28731150)	chr8	28731075	76	0.018889	0.034572	0.015683	0.019223	-0.000153	0.015961
(8513,8662)(28731150,28731299)(28731150,28731300)	chr8	28731225	151	0.025466	0.025185	0.024937	0.013025	0.012770	0.012482
(8663,8812)(28731300,28731449)(28731300,28731450)	chr8	28731375	151	-0.004426	0.001251	-0.006421	0.001618	-0.006034	-0.000366
(8813,8862)(28731450,28731499)(28731450,28731600)	chr8	28731525	51	0.025392	0.025674	0.023293	0.014080	0.011640	0.011929
(8863,8941)(28737371,28737449)(28737300,28737450)	chr8	28737375	80	0.004309	0.014410	0.024164	-0.002814	0.007132	0.017329
(8942,9091)(28737450,28737599)(28737450,28737600)	chr8	28737525	151	0.025624	0.025258	0.022496	0.014394	0.011564	0.011189
(9092,9241)(28737600,28737749)(28737600,28737750)	chr8	28737675	151	0.001555	0.021001	0.021392	0.000578	0.000978	0.020646
(9242,9304)(28737750,28737812)(28737750,28737900)	chr8	28737825	64	0.008699	0.012532	0.028499	-0.003782	0.012519	0.016394
(9305,9401)(28739753,28739849)(28739700,28739850)	chr8	28739775	98	0.010259	0.005904	0.023875	-0.003966	0.014277	0.009887
(9402,9551)(28739850,28739999)(28739850,28740000)	chr8	28739925	151	0.025636	0.025632	0.025587	0.013009	0.012962	0.012958
(9552,9701)(28740000,28740149)(28740000,28740150)	chr8	28740075	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(9702,9851)(28740150,28740299)(28740150,28740300)	chr8	28740225	151	0.056004	0.172089	0.028869	0.108595	-0.050961	0.080255
(9852,10001)(28740300,28740449)(28740300,28740450)	chr8	28740375	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(10002,10151)(28740450,28740599)(28740450,28740600)	chr8	28740525	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(10152,10301)(28740600,28740749)(28740600,28740750)	chr8	28740675	151	0.025640	0.025641	0.025641	0.012987	0.012987	0.012988
(10302,10451)(28740750,28740899)(28740750,28740900)	chr8	28740825	151	0.056453	0.053010	-0.010817	0.061668	-0.003558	-0.007201
(10452,10601)(28740900,28741049)(28740900,28741050)	chr8	28740975	151	0.025645	0.025641	0.025646	0.012987	0.012993	0.012988
(10602,10751)(28741050,28741199)(28741050,28741200)	chr8	28741125	151	0.057195	0.056233	0.195162	-0.050171	0.109067	0.108047
(10752,10901)(28741200,28741349)(28741200,28741350)	chr8	28741275	151	0.025731	0.025641	0.025641	0.013034	0.013034	0.012942
(10902,11051)(28741350,28741499)(28741350,28741500)	chr8	28741425	151	0.057572	0.045008	0.225663	-0.075200	0.134496	0.121252
(11052,11201)(28741500,28741649)(28741500,28741650)	chr8	28741575	151	0.025641	0.157392	0.179465	-0.000285	0.026260	0.171538
(11202,11351)(28741650,28741799)(28741650,28741800)	chr8	28741725	151	0.025641	0.076913	0.065729	0.019009	0.006967	0.061023
(11352,11501)(28741800,28741949)(28741800,28741950)	chr8	28741875	151	0.025640	0.025641	0.025641	0.012987	0.012987	0.012988
(11502,11651)(28741950,28742099)(28741950,28742100)	chr8	28742025	151	0.025641	0.025640	0.025641	0.012987	0.012988	0.012987
(11652,11801)(28742100,28742249)(28742100,28742250)	chr8	28742175	151	0.025641	0.148443	0.179236	-0.005428	0.031403	0.166116
(11802,11951)(28742250,28742399)(28742250,28742400)	chr8	28742325	151	0.025634	0.025641	0.025641	0.012984	0.012984	0.012991
(11952,12101)(28742400,28742549)(28742400,28742550)	chr8	28742475	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(12102,12251)(28742550,28742699)(28742550,28742700)	chr8	28742625	151	0.025596	0.007789	0.025641	0.003887	0.022042	0.003933
(12252,12401)(28742700,28742849)(28742700,28742850)	chr8	28742775	151	0.025641	0.025667	0.025660	0.012991	0.012984	0.013010
(12402,12551)(28742850,28742999)(28742850,28743000)	chr8	28742925	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(12552,12701)(28743000,28743149)(28743000,28743150)	chr8	28743075	151	0.025641	0.045339	0.164297	-0.053554	0.079529	0.099953
(12702,12851)(28743150,28743299)(28743150,28743300)	chr8	28743225	151	0.025510	0.017167	0.020719	0.011110	0.014731	0.006206
(12852,12915)(28743300,28743363)(28743300,28743450)	chr8	28743375	65	0.004642	0.056888	0.056990	0.002272	0.002381	0.056298
(12916,12987)(28743828,28743899)(28743750,28743900)	chr8	28743825	73	0.016726	0.023317	0.021677	0.009272	0.007595	0.014321
(12988,13137)(28743900,28744049)(28743900,28744050)	chr8	28743975	151	0.050624	0.051963	-0.003349	0.054328	-0.002377	-0.000966
(13138,13287)(28744050,28744199)(28744050,28744200)	chr8	28744125	151	0.013141	0.009029	-0.003490	0.012891	0.000337	-0.003821
(13288,13320)(28744200,28744232)(28744200,28744350)	chr8	28744275	34	0.005191	0.024023	0.021895	0.003691	0.001514	0.020625
(13321,13460)(28750510,28750649)(28750500,28750650)	chr8	28750575	141	0.014062	0.018137	0.025399	0.003369	0.010793	0.014934
(13461,13610)(28750650,28750799)(28750650,28750800)	chr8	28750725	151	0.025641	0.076028	0.075285	0.013389	0.012586	0.065684
(13611,13760)(28750800,28750949)(28750800,28750950)	chr8	28750875	151	-0.017270	0.025641	0.025641	-0.008561	-0.008561	0.034537
(13761,13910)(28750950,28751099)(28750950,28751100)	chr8	28751025	151	0.025641	0.025641	0.025641	0.012988	0.012987	0.012988
(13911,14060)(28751100,28751249)(28751100,28751250)	chr8	28751175	151	0.025640	0.025641	0.025641	0.012987	0.012987	0.012988
(14061,14210)(28751250,28751399)(28751250,28751400)	chr8	28751325	151	0.025641	0.025640	0.025641	0.012987	0.012988	0.012987
(14211,14360)(28751400,28751549)(28751400,28751550)	chr8	28751475	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(14361,14510)(28751550,28751699)(28751550,28751700)	chr8	28751625	151	0.050519	0.049972	-0.024816	0.063808	-0.011969	-0.012544
(14511,14660)(28751700,28751849)(28751700,28751850)	chr8	28751775	151	-0.021072	0.069461	0.069417	-0.010403	-0.010450	0.082394
(14661,14810)(28751850,28751999)(28751850,28752000)	chr8	28751925	151	-0.020193	0.025641	0.025641	-0.009996	-0.009996	0.035971
(14811,14960)(28752000,28752149)(28752000,28752150)	chr8	28752075	151	0.025641	0.022538	0.025641	0.011398	0.014578	0.011398
(14961,15110)(28752150,28752299)(28752150,28752300)	chr8	28752225	151	0.065268	0.016263	0.175444	-0.054509	0.122005	0.070906
(15111,15260)(28752300,28752449)(28752300,28752450)	chr8	28752375	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(15261,15410)(28752450,28752599)(28752450,28752600)	chr8	28752525	151	0.022975	0.058368	0.059283	0.011135	0.012108	0.049006
(15411,15560)(28752600,28752749)(28752600,28752750)	chr8	28752675	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(15561,15710)(28752750,28752899)(28752750,28752900)	chr8	28752825	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(15711,15860)(28752900,28753049)(28752900,28753050)	chr8	28752975	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(15861,16010)(28753050,28753199)(28753050,28753200)	chr8	28753125	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(16011,16160)(28753200,28753349)(28753200,28753350)	chr8	28753275	151	0.025464	0.057450	0.057271	0.012992	0.012802	0.046175
(16161,16310)(28753350,28753499)(28753350,28753500)	chr8	28753425	151	0.025629	0.025641	0.025641	0.012982	0.012982	0.012994
(16311,16460)(28753500,28753649)(28753500,28753650)	chr8	28753575	151	0.025641	0.025637	0.025641	0.012986	0.012990	0.012986
(16461,16610)(28753650,28753799)(28753650,28753800)	chr8	28753725	151	0.006005	0.146458	0.054626	0.054104	-0.048081	0.104256
(16611,16760)(28753800,28753949)(28753800,28753950)	chr8	28753875	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(16761,16910)(28753950,28754099)(28753950,28754100)	chr8	28754025	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(16911,17060)(28754100,28754249)(28754100,28754250)	chr8	28754175	151	0.033641	0.036686	0.025639	0.022811	0.011409	0.014565
(17061,17210)(28754250,28754399)(28754250,28754400)	chr8	28754325	151	0.076923	0.025640	0.071981	0.015657	0.064385	0.010318
(17211,17360)(28754400,28754549)(28754400,28754550)	chr8	28754475	151	0.025641	0.051281	0.184565	-0.062707	0.088683	0.115350
(17361,17510)(28754550,28754699)(28754550,28754700)	chr8	28754625	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(17511,17660)(28754700,28754849)(28754700,28754850)	chr8	28754775	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012987
(17661,17810)(28754850,28754999)(28754850,28755000)	chr8	28754925	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(17811,17960)(28755000,28755149)(28755000,28755150)	chr8	28755075	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012987
(17961,18110)(28755150,28755299)(28755150,28755300)	chr8	28755225	151	-0.006277	0.000537	0.003423	-0.004574	-0.001683	0.005112
(18111,18260)(28755300,28755449)(28755300,28755450)	chr8	28755375	151	0.058466	0.025641	0.071814	0.005848	0.054396	0.020127
(18261,18410)(28755450,28755599)(28755450,28755600)	chr8	28755525	151	-0.002625	0.075692	0.089678	-0.008935	0.006313	0.087644
(18411,18559)(28755600,28755748)(28755600,28755750)	chr8	28755675	150	0.024127	0.028335	0.035193	0.008670	0.015753	0.020075
(18560,18605)(42271154,42271199)(42271050,42271200)	chr8	42271125	47	0.016620	0.022785	0.009940	0.014909	0.001850	0.008140
(18606,18755)(42271200,42271349)(42271200,42271350)	chr8	42271275	151	0.024063	0.019623	0.017979	0.013016	0.011340	0.006802
(18756,18905)(42271350,42271499)(42271350,42271500)	chr8	42271425	151	-0.024928	0.025641	0.025641	-0.012311	-0.012311	0.038287
(18906,19055)(42271500,42271649)(42271500,42271650)	chr8	42271575	151	0.000067	0.025641	0.025641	0.000034	0.000034	0.025942
(19056,19205)(42271650,42271799)(42271650,42271800)	chr8	42271725	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(19206,19355)(42271800,42271949)(42271800,42271950)	chr8	42271875	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(19356,19505)(42271950,42272099)(42271950,42272100)	chr8	42272025	151	0.056619	0.319608	0.138292	0.147267	-0.088981	0.237820
(19506,19655)(42272100,42272249)(42272100,42272250)	chr8	42272175	151	0.025641	0.025640	0.025641	0.012987	0.012988	0.012987
(19656,19805)(42272250,42272399)(42272250,42272400)	chr8	42272325	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(19806,19955)(42272400,42272549)(42272400,42272550)	chr8	42272475	151	0.011863	0.015226	0.025256	0.000848	0.011086	0.014495
(19956,19984)(42272550,42272578)(42272550,42272700)	chr8	42272625	30	-0.001982	0.024089	0.036328	-0.007300	0.005320	0.031684
(19985,20098)(42288486,42288599)(42288450,42288600)	chr8	42288525	115	0.007984	0.029998	0.032162	0.002891	0.005125	0.027566
(20099,20248)(42288600,42288749)(42288600,42288750)	chr8	42288675	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(20249,20375)(42288750,42288876)(42288750,42288900)	chr8	42288825	128	0.004047	0.016802	0.022357	-0.000806	0.004861	0.017751
(20376,20465)(42290010,42290099)(42289950,42290100)	chr8	42290025	91	0.011140	0.014049	0.027328	-0.001179	0.012381	0.015327
(20466,20615)(42290100,42290249)(42290100,42290250)	chr8	42290175	151	0.025581	0.023747	0.025622	0.011996	0.013918	0.012038
(20616,20765)(42290250,42290399)(42290250,42290400)	chr8	42290325	151	0.010716	0.188853	0.164168	0.020376	-0.009603	0.188930
(20766,20788)(42290400,42290422)(42290400,42290550)	chr8	42290475	24	0.021612	0.023970	0.024396	0.010706	0.011143	0.013555
(20789,20893)(42293295,42293399)(42293250,42293400)	chr8	42293325	106	0.004541	0.041299	0.040980	0.002442	0.002109	0.039734
(20894,21043)(42293400,42293549)(42293400,42293550)	chr8	42293475	151	-0.017043	0.025628	0.025636	-0.008454	-0.008446	0.034416
(21044,21193)(42293550,42293699)(42293550,42293700)	chr8	42293625	151	0.013359	0.016353	0.030547	-0.000544	0.013992	0.017031
(21194,21211)(42293700,42293717)(42293700,42293850)	chr8	42293775	19	0.021025	0.027885	0.026831	0.011167	0.010082	0.017115
(21212,21272)(42305039,42305099)(42304950,42305100)	chr8	42305025	62	0.011557	0.040819	0.011893	0.020667	-0.009043	0.021008
(21273,21422)(42305100,42305249)(42305100,42305250)	chr8	42305175	151	0.023427	0.018299	0.024460	0.008705	0.015001	0.009763
(21423,21572)(42305250,42305399)(42305250,42305400)	chr8	42305325	151	0.001674	0.015475	0.015258	0.000948	0.000728	0.014648
(21573,21596)(42305400,42305423)(42305400,42305550)	chr8	42305475	25	-0.001127	0.024100	0.024202	-0.000616	-0.000511	0.025011
(21597,21700)(42306196,42306299)(42306150,42306300)	chr8	42306225	105	0.013826	0.017910	0.019485	0.006159	0.007764	0.011913
(21701,21850)(42306300,42306449)(42306300,42306450)	chr8	42306375	151	0.025260	0.025641	0.025362	0.012935	0.012649	0.013040
(21851,21982)(42306450,42306581)(42306450,42306600)	chr8	42306525	133	0.023178	0.022085	0.010077	0.017828	0.005623	0.004505
(21983,22079)(42308753,42308849)(42308700,42308850)	chr8	42308775	98	0.008129	0.009715	0.021356	-0.001831	0.009993	0.011594
(22080,22229)(42308850,42308999)(42308850,42309000)	chr8	42308925	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(22230,22379)(42309000,42309149)(42309000,42309150)	chr8	42309075	151	0.004112	0.018202	0.017875	0.002227	0.001894	0.016143
(22380,22404)(42309150,42309174)(42309150,42309300)	chr8	42309225	26	0.005463	0.024290	0.024936	0.002408	0.003070	0.022182
(22405,22540)(42309314,42309449)(42309300,42309450)	chr8	42309375	137	0.026676	0.013672	0.025096	0.007695	0.019344	0.006072
(22541,22690)(42309450,42309599)(42309450,42309600)	chr8	42309525	151	0.025641	0.025641	0.025641	0.012987	0.012987	0.012988
(22691,22840)(42309600,42309749)(42309600,42309750)	chr8	42309675	151	0.025641	0.024043	0.025641	0.012169	0.013807	0.012168
(22841,22990)(42309750,42309899)(42309750,42309900)	chr8	42309825	151	0.008059	0.050595	0.034269	0.012570	-0.004479	0.039349
(22991,23005)(42309900,42309914)(42309900,42310050)	chr8	42309975	16	0.016835	0.024889	0.022042	0.009947	0.007032	0.015257
(23006,23078)(42313877,42313949)(42313800,42313950)	chr8	42313875	74	0.020223	0.016235	0.024871	0.005807	0.014624	0.010561
(23079,23228)(42313950,42314099)(42313950,42314100)	chr8	42314025	151	0.025287	0.025637	0.025547	0.012852	0.012760	0.013119
(23229,23378)(42314100,42314249)(42314100,42314250)	chr8	42314175	151	0.021912	0.025641	0.025626	0.011086	0.011070	0.014890
(23379,23528)(42314250,42314399)(42314250,42314400)	chr8	42314325	151	0.025641	0.025640	0.025641	0.012987	0.012988	0.012987
(23529,23678)(42314400,42314549)(42314400,42314550)	chr8	42314475	151	0.001930	0.208177	0.181301	0.017655	-0.015723	0.215762
(23679,23705)(42314550,42314576)(42314550,42314700)	chr8	42314625	28	0.023005	0.024471	0.001715	0.023166	0.000107	0.001609
(23706,23843)(42316062,42316199)(42316050,42316200)	chr8	42316125	139	0.010717	0.029691	0.014129	0.013344	-0.002568	0.016798
(23844,23993)(42316200,42316349)(42316200,42316350)	chr8	42316275	151	0.025641	0.025639	0.025641	0.012987	0.012989	0.012987
(23994,24132)(42316350,42316488)(42316350,42316500)	chr8	42316425	140	0.004098	0.006847	0.014863	-0.001999	0.006105	0.008869
(24133,24220)(42316562,42316649)(42316500,42316650)	chr8	42316575	89	0.008222	0.026770	0.017719	0.008756	-0.000501	0.018379
(24221,24370)(42316650,42316799)(42316650,42316800)	chr8	42316725	151	0.023752	0.025641	0.025636	0.012022	0.012017	0.013953
(24371,24520)(42316800,42316949)(42316800,42316950)	chr8	42316875	151	0.025641	0.025641	0.025641	0.012988	0.012987	0.012988
(24521,24670)(42316950,42317099)(42316950,42317100)	chr8	42317025	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(24671,24820)(42317100,42317249)(42317100,42317250)	chr8	42317175	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(24821,24944)(42317250,42317373)(42317250,42317400)	chr8	42317325	125	0.013059	0.016162	0.024799	0.002164	0.010981	0.014130
(24945,24985)(42317509,42317549)(42317400,42317550)	chr8	42317475	42	0.011988	0.026949	0.006362	0.016499	-0.004438	0.010820
(24986,25135)(42317550,42317699)(42317550,42317700)	chr8	42317625	151	0.004052	0.022926	0.018611	0.004233	-0.000173	0.018959
(25136,25285)(42317700,42317849)(42317700,42317850)	chr8	42317775	151	-0.005765	0.370771	0.326533	0.031097	-0.036846	0.432162
(25286,25355)(42317850,42317919)(42317850,42318000)	chr8	42317925	71	0.013279	0.024722	0.017926	0.010156	0.003212	0.014877
(25356,25401)(42318404,42318449)(42318300,42318450)	chr8	42318375	47	0.008036	0.020558	0.024681	0.001925	0.006143	0.018847
(25402,25551)(42318450,42318599)(42318450,42318600)	chr8	42318525	151	0.025326	0.011093	0.023709	0.006407	0.019246	0.004748
(25552,25701)(42318600,42318749)(42318600,42318750)	chr8	42318675	151	0.025640	0.025641	0.025641	0.012987	0.012987	0.012988
(25702,25851)(42318750,42318899)(42318750,42318900)	chr8	42318825	151	-0.018587	0.025641	0.025641	-0.009208	-0.009208	0.035184
(25852,26001)(42318900,42319049)(42318900,42319050)	chr8	42318975	151	0.007266	0.016412	0.012889	0.005434	0.001858	0.011114
(26002,26151)(42319050,42319199)(42319050,42319200)	chr8	42319125	151	0.024532	0.013239	0.025317	0.006261	0.018577	0.007066
(26152,26301)(42319200,42319349)(42319200,42319350)	chr8	42319275	151	0.025641	0.025640	0.025640	0.012988	0.012988	0.012987
(26302,26451)(42319350,42319499)(42319350,42319500)	chr8	42319425	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(26452,26601)(42319500,42319649)(42319500,42319650)	chr8	42319575	151	0.052086	0.062227	0.025641	0.045882	0.007610	0.018366
(26602,26751)(42319650,42319799)(42319650,42319800)	chr8	42319725	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(26752,26901)(42319800,42319949)(42319800,42319950)	chr8	42319875	151	0.069855	0.068178	0.025641	0.058526	0.013888	0.012087
(26902,27051)(42319950,42320099)(42319950,42320100)	chr8	42320025	151	0.025497	0.025641	0.025641	0.012914	0.012914	0.013062
(27052,27201)(42320100,42320249)(42320100,42320250)	chr8	42320175	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(27202,27351)(42320250,42320399)(42320250,42320400)	chr8	42320325	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(27352,27501)(42320400,42320549)(42320400,42320550)	chr8	42320475	151	0.025641	0.025642	0.025641	0.012988	0.012987	0.012988
(27502,27651)(42320550,42320699)(42320550,42320700)	chr8	42320625	151	0.172190	0.025640	0.087637	0.061614	0.127358	-0.035640
(27652,27801)(42320700,42320849)(42320700,42320850)	chr8	42320775	151	0.002950	0.025641	0.025641	0.001477	0.001477	0.024498
(27802,27951)(42320850,42320999)(42320850,42321000)	chr8	42320925	151	0.018479	0.025641	0.025641	0.009326	0.009326	0.016650
(27952,28101)(42321000,42321149)(42321000,42321150)	chr8	42321075	151	0.025641	0.025611	0.025628	0.012979	0.012996	0.012966
(28102,28251)(42321150,42321299)(42321150,42321300)	chr8	42321225	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(28252,28401)(42321300,42321449)(42321300,42321450)	chr8	42321375	151	0.025640	0.025625	0.025641	0.012979	0.012996	0.012980
(28402,28551)(42321450,42321599)(42321450,42321600)	chr8	42321525	151	0.025641	0.025604	0.025641	0.012969	0.013007	0.012969
(28552,28701)(42321600,42321749)(42321600,42321750)	chr8	42321675	151	0.025641	0.025640	0.025641	0.012987	0.012988	0.012987
(28702,28851)(42321750,42321899)(42321750,42321900)	chr8	42321825	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(28852,29001)(42321900,42322049)(42321900,42322050)	chr8	42321975	151	0.025640	0.025641	0.025641	0.012988	0.012987	0.012988
(29002,29151)(42322050,42322199)(42322050,42322200)	chr8	42322125	151	0.025649	0.025651	0.025641	0.012997	0.012987	0.012989
(29152,29301)(42322200,42322349)(42322200,42322350)	chr8	42322275	151	0.025641	0.025641	0.025632	0.012992	0.012983	0.012983
(29302,29451)(42322350,42322499)(42322350,42322500)	chr8	42322425	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(29452,29595)(42322500,42322643)(42322500,42322650)	chr8	42322575	145	0.009389	0.024247	0.026087	0.003773	0.005660	0.020773
(29596,29649)(42325146,42325199)(42325050,42325200)	chr8	42325125	55	0.011639	0.025315	0.012029	0.012623	-0.000916	0.013018
(29650,29799)(42325200,42325349)(42325200,42325350)	chr8	42325275	151	0.006424	0.024889	0.015436	0.008046	-0.001601	0.017157
(29800,29949)(42325350,42325499)(42325350,42325500)	chr8	42325425	151	0.008195	0.026334	0.014796	0.010004	-0.001776	0.016683
(29950,30099)(42325500,42325649)(42325500,42325650)	chr8	42325575	151	0.021321	0.032794	0.021469	0.016597	0.004955	0.016747
(30100,30249)(42325650,42325799)(42325650,42325800)	chr8	42325725	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(30250,30399)(42325800,42325949)(42325800,42325950)	chr8	42325875	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(30400,30549)(42325950,42326099)(42325950,42326100)	chr8	42326025	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(30550,30699)(42326100,42326249)(42326100,42326250)	chr8	42326175	151	0.025641	0.131244	0.135026	0.010806	0.015169	0.129886
(30700,30849)(42326250,42326399)(42326250,42326400)	chr8	42326325	151	0.025630	0.025645	0.025641	0.012984	0.012980	0.012995
(30850,30999)(42326400,42326549)(42326400,42326550)	chr8	42326475	151	0.022465	0.025621	0.025443	0.011452	0.011269	0.014503
(31000,31067)(42326550,42326617)(42326550,42326700)	chr8	42326625	69	0.001046	0.023429	0.025530	-0.000554	0.001600	0.024262
(31068,31190)(42328977,42329099)(42328950,42329100)	chr8	42329025	124	0.011044	0.277806	0.217901	0.045397	-0.034291	0.280065
(31191,31340)(42329100,42329249)(42329100,42329250)	chr8	42329175	151	0.025641	0.025641	0.025632	0.012992	0.012983	0.012983
(31341,31490)(42329250,42329399)(42329250,42329400)	chr8	42329325	151	0.025812	0.025645	0.025639	0.013079	0.013072	0.012901
(31491,31640)(42329400,42329549)(42329400,42329550)	chr8	42329475	151	0.025639	0.025641	0.025641	0.012987	0.012987	0.012989
(31641,31790)(42329550,42329699)(42329550,42329700)	chr8	42329625	151	-0.005197	0.367941	0.313134	0.038986	-0.044170	0.419787
(31791,31940)(42329700,42329849)(42329700,42329850)	chr8	42329775	151	0.025716	0.025641	0.025653	0.013020	0.013032	0.012956
(31941,32090)(42329850,42329999)(42329850,42330000)	chr8	42329925	151	0.025640	0.025640	0.025641	0.012987	0.012988	0.012988
(32091,32240)(42330000,42330149)(42330000,42330150)	chr8	42330075	151	0.025643	0.025641	0.025644	0.012987	0.012990	0.012988
(32241,32390)(42330150,42330299)(42330150,42330300)	chr8	42330225	151	0.025641	0.166533	0.074522	0.065346	-0.039370	0.116815
(32391,32540)(42330300,42330449)(42330300,42330450)	chr8	42330375	151	0.032765	0.033041	0.025641	0.020469	0.012845	0.013130
(32541,32690)(42330450,42330599)(42330450,42330600)	chr8	42330525	151	0.000139	0.030189	0.059534	-0.015293	0.015432	0.045948
(32691,32840)(42330600,42330749)(42330600,42330750)	chr8	42330675	151	0.025639	0.025641	0.025641	0.012987	0.012987	0.012989
(32841,32990)(42330750,42330899)(42330750,42330900)	chr8	42330825	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(32991,33140)(42330900,42331049)(42330900,42331050)	chr8	42330975	151	0.025641	0.062845	0.006209	0.042327	-0.016352	0.022580
(33141,33290)(42331050,42331199)(42331050,42331200)	chr8	42331125	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(33291,33440)(42331200,42331349)(42331200,42331350)	chr8	42331275	151	-0.005418	0.025641	0.025641	-0.002702	-0.002702	0.028677
(33441,33590)(42331350,42331499)(42331350,42331500)	chr8	42331425	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(33591,33740)(42331500,42331649)(42331500,42331650)	chr8	42331575	151	0.025641	0.025641	0.025557	0.013031	0.012945	0.012945
(33741,33890)(42331650,42331799)(42331650,42331800)	chr8	42331725	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(33891,34040)(42331800,42331949)(42331800,42331950)	chr8	42331875	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(34041,34190)(42331950,42332099)(42331950,42332100)	chr8	42332025	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(34191,34340)(42332100,42332249)(42332100,42332250)	chr8	42332175	151	0.025641	0.025641	0.025640	0.012988	0.012987	0.012987
(34341,34490)(42332250,42332399)(42332250,42332400)	chr8	42332325	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(34491,34640)(42332400,42332549)(42332400,42332550)	chr8	42332475	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(34641,34790)(42332550,42332699)(42332550,42332700)	chr8	42332625	151	0.025617	0.059314	0.059404	0.012928	0.013023	0.048219
(34791,34892)(42332700,42332801)(42332700,42332850)	chr8	42332775	103	0.010124	0.032585	0.038714	0.001910	0.008265	0.031218
(34893,34982)(47772960,47773049)(47772900,47773050)	chr8	47772975	91	0.016678	0.017627	0.018917	0.007752	0.009066	0.010032
(34983,35132)(47773050,47773199)(47773050,47773200)	chr8	47773125	151	0.025630	0.025646	0.025148	0.013237	0.012727	0.012743
(35133,35282)(47773200,47773349)(47773200,47773350)	chr8	47773275	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(35283,35432)(47773350,47773499)(47773350,47773500)	chr8	47773425	151	0.025638	0.025641	0.025641	0.012986	0.012986	0.012989
(35433,35582)(47773500,47773649)(47773500,47773650)	chr8	47773575	151	0.025640	0.025640	0.025640	0.012987	0.012988	0.012987
(35583,35732)(47773650,47773799)(47773650,47773800)	chr8	47773725	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
