region	chr	midPos	Nsites	Fst01	Fst02	Fst12	PBS0	PBS1	PBS2
(83367,83516)(117479250,117479399)(117479250,117479400)	chr7	117479325	151	0.025639	0.025642	0.025642	0.012987	0.012987	0.012989
(83517,83666)(117479400,117479549)(117479400,117479550)	chr7	117479475	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(83667,83816)(117479550,117479699)(117479550,117479700)	chr7	117479625	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(83817,83966)(117479700,117479849)(117479700,117479850)	chr7	117479775	151	0.032216	0.026973	0.029822	0.014907	0.017839	0.012436
(83967,84116)(117479850,117479999)(117479850,117480000)	chr7	117479925	151	0.028481	0.025678	0.028102	0.013202	0.015693	0.012811
(84117,84266)(117480000,117480149)(117480000,117480150)	chr7	117480075	151	0.152647	0.025641	0.153030	0.012762	0.152877	0.013214
(84267,84412)(117480150,117480295)(117480150,117480300)	chr7	117480225	147	0.007699	0.021152	0.018634	0.005149	0.002580	0.016230
(84413,84457)(117504105,117504149)(117504000,117504150)	chr7	117504075	46	0.019010	0.007342	0.032112	-0.003038	0.022231	0.010407
(84458,84607)(117504150,117504299)(117504150,117504300)	chr7	117504225	151	0.021125	0.027156	0.013964	0.017410	0.003941	0.010122
(84608,84757)(117504300,117504449)(117504300,117504450)	chr7	117504375	151	-0.005863	0.025122	0.025612	-0.003175	-0.002671	0.028617
(84758,84820)(117504450,117504512)(117504450,117504600)	chr7	117504525	64	0.026350	0.021576	0.028415	0.009845	0.016859	0.011967
(84821,84863)(117505007,117505049)(117504900,117505050)	chr7	117504975	44	0.006194	0.023873	0.013607	0.008338	-0.002125	0.015825
(84864,85013)(117505050,117505199)(117505050,117505200)	chr7	117505125	151	0.024577	0.011503	0.012077	0.012151	0.012733	-0.000582
(85014,85163)(117505200,117505349)(117505200,117505350)	chr7	117505275	151	0.027495	0.006846	0.033284	0.000450	0.027430	0.006420
(85164,85189)(117505350,117505375)(117505350,117505500)	chr7	117505425	27	0.024388	0.011224	0.024417	0.005629	0.019061	0.005659
(85190,85253)(117508886,117508949)(117508800,117508950)	chr7	117508875	65	0.014054	0.023460	0.015179	0.011299	0.002855	0.012441
(85254,85403)(117508950,117509099)(117508950,117509100)	chr7	117509025	151	-0.012012	0.025642	0.025637	-0.005967	-0.005973	0.031944
(85404,85553)(117509100,117509249)(117509100,117509250)	chr7	117509175	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(85554,85703)(117509250,117509399)(117509250,117509400)	chr7	117509325	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(85704,85853)(117509400,117509549)(117509400,117509550)	chr7	117509475	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(85854,86003)(117509550,117509699)(117509550,117509700)	chr7	117509625	151	0.025639	0.025677	0.025643	0.013004	0.012969	0.013008
(86004,86096)(117509700,117509792)(117509700,117509850)	chr7	117509775	94	0.012249	0.024966	0.024593	0.006353	0.005971	0.018929
(86097,86215)(117510931,117511049)(117510900,117511050)	chr7	117510975	120	0.026523	0.018539	0.033338	0.005843	0.021038	0.012869
(86216,86365)(117511050,117511199)(117511050,117511200)	chr7	117511125	151	-0.003127	0.001671	-0.010867	0.004679	-0.007802	-0.003007
(86366,86515)(117511200,117511349)(117511200,117511350)	chr7	117511275	151	0.025651	0.025646	0.025641	0.012995	0.012990	0.012985
(86516,86644)(117511350,117511478)(117511350,117511500)	chr7	117511425	130	0.026859	0.028645	0.019713	0.018190	0.009036	0.010873
(86645,86742)(117530752,117530849)(117530700,117530850)	chr7	117530775	99	0.020644	0.017269	0.017817	0.010151	0.010709	0.007269
(86743,86892)(117530850,117530999)(117530850,117531000)	chr7	117530925	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(86893,87042)(117531000,117531149)(117531000,117531150)	chr7	117531075	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(87043,87156)(117531150,117531263)(117531150,117531300)	chr7	117531225	115	0.025930	0.025288	0.012413	0.019697	0.006575	0.005916
(87157,87178)(117534128,117534149)(117534000,117534150)	chr7	117534075	23	0.023733	0.023434	0.023526	0.011962	0.012056	0.011750
(87179,87328)(117534150,117534299)(117534150,117534300)	chr7	117534225	151	0.010673	0.039283	0.038229	0.005914	0.004817	0.034162
(87329,87478)(117534300,117534449)(117534300,117534450)	chr7	117534375	151	0.025641	0.025118	0.025600	0.012740	0.013235	0.012699
(87479,87543)(117534450,117534514)(117534450,117534600)	chr7	117534525	66	0.011917	0.005140	0.012750	0.002155	0.009834	0.002999
(87544,87642)(117535101,117535199)(117535050,117535200)	chr7	117535125	100	0.007732	0.018826	0.018004	0.004299	0.003462	0.014706
(87643,87792)(117535200,117535349)(117535200,117535350)	chr7	117535275	151	0.025640	0.025641	0.024087	0.013784	0.012190	0.012191
(87793,87942)(117535350,117535499)(117535350,117535500)	chr7	117535425	151	0.040412	0.007810	0.045254	0.001391	0.039860	0.006449
(87943,88002)(117535500,117535559)(117535500,117535650)	chr7	117535575	61	0.028624	0.034736	0.011650	0.026339	0.002703	0.009015
(88003,88152)(117536400,117536549)(117536400,117536550)	chr7	117536475	151	0.032177	0.025280	0.014273	0.021968	0.010738	0.003638
(88153,88302)(117536550,117536699)(117536550,117536700)	chr7	117536625	151	0.104012	0.059384	-0.012969	0.091968	0.017861	-0.030747
(88303,88425)(117536700,117536822)(117536700,117536850)	chr7	117536775	124	0.010069	0.015166	0.023322	0.000902	0.009218	0.014380
(88426,88473)(117539952,117539999)(117539850,117540000)	chr7	117539925	49	0.020495	0.019785	0.027449	0.006429	0.014279	0.013554
(88474,88623)(117540000,117540149)(117540000,117540150)	chr7	117540075	151	0.025521	0.027290	0.024775	0.014217	0.011635	0.013452
(88624,88773)(117540150,117540299)(117540150,117540300)	chr7	117540225	151	0.025641	0.025636	0.025641	0.012985	0.012990	0.012985
(88774,88923)(117540300,117540449)(117540300,117540450)	chr7	117540375	151	0.025615	0.019521	0.026192	0.009561	0.016388	0.010154
(88924,88969)(117540450,117540495)(117540450,117540600)	chr7	117540525	47	0.004970	0.013218	0.007797	0.005231	-0.000248	0.008076
(88970,89050)(117541869,117541949)(117541800,117541950)	chr7	117541875	82	0.013224	0.025291	0.024622	0.006999	0.006313	0.018617
(89051,89200)(117541950,117542099)(117541950,117542100)	chr7	117542025	151	0.025605	0.025622	0.025625	0.012968	0.012971	0.012988
(89201,89350)(117542100,117542249)(117542100,117542250)	chr7	117542175	151	0.029526	0.018566	0.029655	0.009304	0.020667	0.009437
(89351,89358)(117542250,117542257)(117542250,117542400)	chr7	117542325	9	0.022438	0.021963	0.022217	0.011217	0.011476	0.010991
(89359,89415)(117548493,117548549)(117548400,117548550)	chr7	117548475	58	0.025348	0.007315	0.011421	0.010765	0.014910	-0.003423
(89416,89565)(117548550,117548699)(117548550,117548700)	chr7	117548625	151	0.043280	0.047897	-0.006835	0.050069	-0.005824	-0.000987
(89566,89715)(117548700,117548849)(117548700,117548850)	chr7	117548775	151	0.025641	0.025639	0.025641	0.012987	0.012989	0.012987
(89716,89838)(117548850,117548972)(117548850,117549000)	chr7	117548925	124	0.013950	0.017100	0.015989	0.007589	0.006459	0.009659
(89839,89872)(117559316,117559349)(117559200,117559350)	chr7	117559275	35	0.025467	0.008747	0.025507	0.004372	0.021425	0.004413
(89873,90022)(117559350,117559499)(117559350,117559500)	chr7	117559425	151	0.034674	-0.001783	0.026891	0.003124	0.032165	-0.004906
(90023,90172)(117559500,117559649)(117559500,117559650)	chr7	117559575	151	0.025649	0.025644	0.025641	0.012993	0.012991	0.012985
(90173,90322)(117559650,117559799)(117559650,117559800)	chr7	117559725	151	0.022862	0.021613	0.035586	0.004371	0.018756	0.017478
(90323,90327)(117559800,117559804)(117559800,117559950)	chr7	117559875	6	0.022797	0.022304	0.022091	0.011640	0.011421	0.010917
(90328,90406)(117564521,117564599)(117564450,117564600)	chr7	117564525	80	0.025019	0.027301	0.017754	0.017552	0.007785	0.010129
(90407,90556)(117564600,117564749)(117564600,117564750)	chr7	117564675	151	0.023739	0.025631	0.025637	0.012010	0.012016	0.013955
(90557,90706)(117564750,117564899)(117564750,117564900)	chr7	117564825	151	0.025144	0.012875	0.006439	0.015982	0.009483	-0.003023
(90707,90742)(117564900,117564935)(117564900,117565050)	chr7	117564975	37	0.024661	0.038051	0.015217	0.024215	0.000755	0.014579
(90743,90851)(117587591,117587699)(117587550,117587700)	chr7	117587625	110	0.020417	0.010530	0.014928	0.008087	0.012542	0.002499
(90852,91001)(117587700,117587849)(117587700,117587850)	chr7	117587775	151	0.025641	0.025637	0.025641	0.012986	0.012990	0.012986
(91002,91134)(117587850,117587982)(117587850,117588000)	chr7	117587925	134	0.010553	0.007721	0.014792	0.001729	0.008880	0.006022
(91135,91178)(117590206,117590249)(117590100,117590250)	chr7	117590175	45	0.020801	0.011896	0.021449	0.005653	0.015367	0.006315
(91179,91328)(117590250,117590399)(117590250,117590400)	chr7	117590325	151	0.014356	0.022943	0.025434	0.005954	0.008507	0.017257
(91329,91478)(117590400,117590549)(117590400,117590550)	chr7	117590475	151	0.022018	0.012208	0.024564	0.004838	0.017426	0.007445
(91479,91517)(117590550,117590588)(117590550,117590700)	chr7	117590625	40	0.013816	0.023350	0.034116	0.001414	0.012499	0.022213
(91518,91631)(117591786,117591899)(117591750,117591900)	chr7	117591825	115	0.057577	0.029616	0.019220	0.034979	0.024322	-0.004916
(91632,91781)(117591900,117592049)(117591900,117592050)	chr7	117591975	151	0.025639	0.025641	0.025641	0.012987	0.012987	0.012989
(91782,91931)(117592050,117592199)(117592050,117592200)	chr7	117592125	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(91932,92081)(117592200,117592349)(117592200,117592350)	chr7	117592275	151	0.025641	0.025641	0.025639	0.012989	0.012987	0.012987
(92082,92231)(117592350,117592499)(117592350,117592500)	chr7	117592425	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(92232,92381)(117592500,117592649)(117592500,117592650)	chr7	117592575	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(92382,92531)(117592650,117592799)(117592650,117592800)	chr7	117592725	151	0.018647	0.017528	0.019962	0.008172	0.010652	0.009512
(92532,92538)(117592800,117592806)(117592800,117592950)	chr7	117592875	8	0.022439	0.022088	0.021924	0.011431	0.011263	0.010905
(92539,92656)(117594782,117594899)(117594750,117594900)	chr7	117594825	119	0.020288	0.017106	0.013631	0.012013	0.008484	0.005241
(92657,92806)(117594900,117595049)(117594900,117595050)	chr7	117594975	151	-0.015364	-0.013606	0.001552	-0.015157	-0.000090	0.001643
(92807,92956)(117595050,117595199)(117595050,117595200)	chr7	117595125	151	0.029570	0.104363	0.022847	0.058562	-0.028546	0.051658
(92957,92964)(117595200,117595207)(117595200,117595350)	chr7	117595275	9	0.020973	0.019997	-0.019219	0.030216	-0.009020	-0.010017
(92965,92986)(117602678,117602699)(117602550,117602700)	chr7	117602625	23	-0.004724	0.023345	0.023302	-0.002335	-0.002378	0.025956
(92987,93136)(117602700,117602849)(117602700,117602850)	chr7	117602775	151	0.010088	0.020664	0.023631	0.003552	0.006587	0.017328
(93137,93286)(117602850,117602999)(117602850,117603000)	chr7	117602925	151	0.022735	0.015910	0.018926	0.009964	0.013034	0.006074
(93287,93299)(117603000,117603012)(117603000,117603150)	chr7	117603075	14	0.022685	0.021365	0.022658	0.010812	0.012134	0.010785
(93300,93364)(117603385,117603449)(117603300,117603450)	chr7	117603375	66	0.011267	0.029410	0.025572	0.007639	0.003692	0.022213
(93365,93514)(117603450,117603599)(117603450,117603600)	chr7	117603525	151	0.024941	0.016024	0.015827	0.012729	0.012529	0.003425
(93515,93664)(117603600,117603749)(117603600,117603750)	chr7	117603675	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(93665,93814)(117603750,117603899)(117603750,117603900)	chr7	117603825	151	0.018134	0.019656	0.017350	0.010325	0.007976	0.009527
(93815,93846)(117603900,117603931)(117603900,117604050)	chr7	117603975	33	0.023605	0.024003	0.002124	0.023029	0.000859	0.001267
(93847,93920)(117606526,117606599)(117606450,117606600)	chr7	117606525	75	0.073481	0.014935	0.042473	0.023984	0.052337	-0.008936
(93921,94070)(117606600,117606749)(117606600,117606750)	chr7	117606675	151	0.056521	0.025643	0.004365	0.039892	0.018290	-0.013915
(94071,94220)(117606750,117606899)(117606750,117606900)	chr7	117606825	151	0.018905	0.024342	0.004976	0.019371	-0.000284	0.005273
(94221,94223)(117606900,117606902)(117606900,117607050)	chr7	117606975	4	0.022557	0.022422	0.021769	0.011742	0.011074	0.010935
(94224,94352)(117610371,117610499)(117610350,117610500)	chr7	117610425	130	0.025502	0.018510	0.025120	0.009538	0.016295	0.009146
(94353,94502)(117610500,117610649)(117610500,117610650)	chr7	117610575	151	0.024720	0.025641	0.025641	0.012515	0.012515	0.013460
(94503,94652)(117610650,117610799)(117610650,117610800)	chr7	117610725	151	0.016074	0.018349	0.020162	0.007178	0.009027	0.011341
(94653,94670)(117610800,117610817)(117610800,117610950)	chr7	117610875	19	0.024130	0.001316	0.023795	0.000830	0.023596	0.000487
(94671,94787)(117611433,117611549)(117611400,117611550)	chr7	117611475	118	0.038991	0.030830	0.011498	0.029761	0.010010	0.001555
(94788,94937)(117611550,117611699)(117611550,117611700)	chr7	117611625	151	0.025642	0.025638	0.025642	0.012986	0.012990	0.012986
(94938,95087)(117611700,117611849)(117611700,117611850)	chr7	117611775	151	0.025655	0.025636	0.025645	0.012991	0.012999	0.012980
(95088,95195)(117611850,117611957)(117611850,117612000)	chr7	117611925	109	0.017624	0.010515	0.010519	0.008889	0.008892	0.001682
(95196,95280)(117614465,117614549)(117614400,117614550)	chr7	117614475	86	0.061602	0.012847	0.049588	0.012826	0.050755	0.000104
(95281,95430)(117614550,117614699)(117614550,117614700)	chr7	117614625	151	0.025587	0.025633	0.025156	0.013205	0.012715	0.012762
(95431,95580)(117614700,117614849)(117614700,117614850)	chr7	117614775	151	0.025702	0.023817	0.007952	0.021079	0.004958	0.003026
(95581,95593)(117614850,117614862)(117614850,117615000)	chr7	117614925	14	0.022063	0.026399	0.022537	0.013134	0.009175	0.013620
(95594,95669)(117627374,117627449)(117627300,117627450)	chr7	117627375	77	0.024949	0.029472	0.007594	0.023779	0.001487	0.006136
(95670,95819)(117627450,117627599)(117627450,117627600)	chr7	117627525	151	0.092959	0.038363	0.036472	0.049766	0.047802	-0.010648
(95820,95969)(117627600,117627749)(117627600,117627750)	chr7	117627675	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(95970,96119)(117627750,117627899)(117627750,117627900)	chr7	117627825	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(96120,96269)(117627900,117628049)(117627900,117628050)	chr7	117627975	151	0.010659	0.018703	0.013993	0.007752	0.002964	0.011128
(96270,96279)(117628050,117628059)(117628050,117628200)	chr7	117628125	11	0.023195	0.022640	0.024332	0.010868	0.012601	0.012032
(96280,96289)(117642290,117642299)(117642150,117642300)	chr7	117642225	11	0.021864	0.019980	0.021702	0.010174	0.011932	0.010008
(96290,96439)(117642300,117642449)(117642300,117642450)	chr7	117642375	151	0.030674	0.020554	0.002198	0.024861	0.006293	-0.004092
(96440,96589)(117642450,117642599)(117642450,117642600)	chr7	117642525	151	0.056853	0.102976	-0.000553	0.083879	-0.025346	0.024793
(96590,96732)(117642600,117642742)(117642600,117642750)	chr7	117642675	144	0.019600	0.018224	0.030142	0.003791	0.016004	0.014601
(96733,96838)(117652694,117652799)(117652650,117652800)	chr7	117652725	107	0.028285	0.009117	0.017810	0.009941	0.018752	-0.000782
(96839,96988)(117652800,117652949)(117652800,117652950)	chr7	117652875	151	0.025641	0.025641	0.025612	0.013003	0.012973	0.012973
(96989,97119)(117652950,117653080)(117652950,117653100)	chr7	117653025	132	0.029365	0.031065	0.025870	0.017576	0.012229	0.013982
(97120,97229)(117664540,117664649)(117664500,117664650)	chr7	117664575	111	0.012852	0.017946	0.018881	0.005992	0.006944	0.012118
(97230,97379)(117664650,117664799)(117664650,117664800)	chr7	117664725	151	0.025639	0.025621	0.025641	0.012976	0.012997	0.012979
(97380,97529)(117664800,117664949)(117664800,117664950)	chr7	117664875	151	0.027241	0.022483	-0.000195	0.025277	0.002342	-0.002537
(97530,97589)(117664950,117665009)(117664950,117665100)	chr7	117665025	61	0.011087	-0.000854	0.002576	0.003858	0.007291	-0.004712
(97590,97678)(117665311,117665399)(117665250,117665400)	chr7	117665325	90	0.039319	0.044625	0.007094	0.039323	0.000790	0.006329
(97679,97828)(117665400,117665549)(117665400,117665550)	chr7	117665475	151	0.022580	0.025703	0.025585	0.011480	0.011359	0.014559
(97829,97978)(117665550,117665699)(117665550,117665700)	chr7	117665625	151	0.015657	0.028195	0.024473	0.009802	0.005979	0.018798
(97979,97992)(117665700,117665713)(117665700,117665850)	chr7	117665775	15	0.022428	0.023841	0.022625	0.011964	0.010719	0.012166
(97993,98132)(117666760,117666899)(117666750,117666900)	chr7	117666825	141	0.015581	0.009901	0.024762	0.000290	0.015413	0.009660
(98133,98282)(117666900,117667049)(117666900,117667050)	chr7	117666975	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(98283,98432)(117667050,117667199)(117667050,117667200)	chr7	117667125	151	0.194095	0.091031	-0.002085	0.156659	0.059131	-0.061214
(98433,98582)(117667200,117667349)(117667200,117667350)	chr7	117667275	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(98583,98732)(117667350,117667499)(117667350,117667500)	chr7	117667425	151	0.025641	0.025641	0.025641	0.012987	0.012988	0.012988
(98733,98882)(117667500,117667649)(117667500,117667650)	chr7	117667575	151	0.025641	0.025641	0.025639	0.012989	0.012987	0.012987
(98883,99032)(117667650,117667799)(117667650,117667800)	chr7	117667725	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(99033,99182)(117667800,117667949)(117667800,117667950)	chr7	117667875	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(99183,99332)(117667950,117668099)(117667950,117668100)	chr7	117668025	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(99333,99482)(117668100,117668249)(117668100,117668250)	chr7	117668175	151	0.025641	0.025639	0.025640	0.012987	0.012988	0.012987
(99483,99632)(117668250,117668399)(117668250,117668400)	chr7	117668325	151	0.184241	0.087962	-0.002758	0.149233	0.054404	-0.057159
(99633,99782)(117668400,117668549)(117668400,117668550)	chr7	117668475	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(99783,99932)(117668550,117668699)(117668550,117668700)	chr7	117668625	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(99933,100047)(117668700,117668814)(117668700,117668850)	chr7	117668775	116	0.011981	0.010222	0.020166	0.000979	0.011075	0.009296
(100048,100182)(117689565,117689699)(117689550,117689700)	chr7	117689625	136	0.018125	0.011735	0.015138	0.007421	0.010870	0.004383
(100183,100332)(117689700,117689849)(117689700,117689850)	chr7	117689775	151	0.025509	0.025640	0.025642	0.012919	0.012921	0.013055
(100333,100482)(117689850,117689999)(117689850,117690000)	chr7	117689925	151	0.235696	0.047461	0.088261	0.112507	0.156283	-0.063882
(100483,100553)(117690000,117690070)(117690000,117690150)	chr7	117690075	72	0.020218	0.021325	0.011320	0.015298	0.005128	0.006257
(100554,100634)(117709869,117709949)(117709800,117709950)	chr7	117709875	82	0.022084	0.028494	0.023485	0.013737	0.008595	0.015171
(100635,100784)(117709950,117710099)(117709950,117710100)	chr7	117710025	151	0.025274	0.025590	0.025638	0.012775	0.012824	0.013148
(100785,100934)(117710100,117710249)(117710100,117710250)	chr7	117710175	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(100935,101084)(117710250,117710399)(117710250,117710400)	chr7	117710325	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(101085,101234)(117710400,117710549)(117710400,117710550)	chr7	117710475	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(101235,101384)(117710550,117710699)(117710550,117710700)	chr7	117710625	151	0.025641	0.025641	0.025640	0.012988	0.012988	0.012987
(101385,101534)(117710700,117710849)(117710700,117710850)	chr7	117710775	151	0.013997	0.031821	0.025362	0.010372	0.003724	0.021966
(101535,101535)(117710850,117710850)(117710850,117711000)	chr7	117710925	2	0.022465	0.022198	0.021633	0.011649	0.011072	0.010798
(101536,101542)(117712193,117712199)(117712050,117712200)	chr7	117712125	8	0.022644	0.022110	0.022357	0.011326	0.011578	0.011032
(101543,101692)(117712200,117712349)(117712200,117712350)	chr7	117712275	151	0.027779	0.013388	0.021430	0.009994	0.018178	0.003485
(101693,101842)(117712350,117712499)(117712350,117712500)	chr7	117712425	151	0.227586	-0.005277	0.159368	0.039685	0.218550	-0.044948
(101843,101896)(117712500,117712553)(117712500,117712650)	chr7	117712575	55	0.012972	0.025199	0.025628	0.006308	0.006749	0.019214
(101897,101991)(117713605,117713699)(117713550,117713700)	chr7	117713625	96	0.014122	0.017816	0.030007	0.000866	0.013356	0.017110
(101992,102141)(117713700,117713849)(117713700,117713850)	chr7	117713775	151	0.025640	0.025552	0.025641	0.012941	0.013033	0.012943
(102142,102291)(117713850,117713999)(117713850,117714000)	chr7	117713925	151	0.025627	0.025640	0.025641	0.012980	0.012981	0.012995
(102292,102441)(117714000,117714149)(117714000,117714150)	chr7	117714075	151	0.025641	0.042832	0.048621	0.009955	0.016021	0.033822
(102442,102591)(117714150,117714299)(117714150,117714300)	chr7	117714225	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(102592,102706)(117714300,117714414)(117714300,117714450)	chr7	117714375	116	0.113269	0.006929	0.086127	0.018551	0.101663	-0.011598
(102707,102745)(117715611,117715649)(117715500,117715650)	chr7	117715575	40	0.038056	0.041561	0.023519	0.028724	0.010075	0.013725
(102746,102895)(117715650,117715799)(117715650,117715800)	chr7	117715725	151	0.011517	0.010905	-0.004802	0.013670	-0.002086	-0.002705
(102896,103045)(117715800,117715949)(117715800,117715950)	chr7	117715875	151	0.025641	0.025639	0.025641	0.012987	0.012989	0.012987
(103046,103195)(117715950,117716099)(117715950,117716100)	chr7	117716025	151	0.005622	0.017124	0.025660	-0.001543	0.007181	0.018815
(29,178)(28600350,28600499)(28600350,28600500)	chr8	28600425	151	0.015326	0.019803	0.025548	0.004783	0.010661	0.015218
(179,328)(28600500,28600649)(28600500,28600650)	chr8	28600575	151	0.111038	0.111862	0.025677	0.105158	0.012543	0.013470
(329,478)(28600650,28600799)(28600650,28600800)	chr8	28600725	151	0.027540	0.022972	0.025635	0.012598	0.015328	0.010642
(479,542)(28600800,28600863)(28600800,28600950)	chr8	28600875	65	0.032451	0.029357	0.011315	0.025703	0.007286	0.004093
(543,549)(28607543,28607549)(28607400,28607550)	chr8	28607475	8	0.022742	0.021889	0.022339	0.011272	0.011732	0.010860
(550,699)(28607550,28607699)(28607550,28607700)	chr8	28607625	151	0.032646	0.035282	0.015458	0.026766	0.006425	0.009154
(700,849)(28607700,28607849)(28607700,28607850)	chr8	28607775	151	0.020234	0.024864	0.025309	0.009993	0.010449	0.015186
(850,907)(28607850,28607907)(28607850,28608000)	chr8	28607925	59	-0.011368	0.068912	0.091940	-0.018174	0.006870	0.089575
(908,1026)(28622581,28622699)(28622550,28622700)	chr8	28622625	120	0.028308	0.021238	0.013819	0.018134	0.010582	0.003333
(1027,1176)(28622700,28622849)(28622700,28622850)	chr8	28622775	151	0.025664	0.025641	0.025655	0.012992	0.013007	0.012983
(1177,1286)(28622850,28622959)(28622850,28623000)	chr8	28622925	111	0.025187	0.022781	0.012593	0.017940	0.007569	0.005105
(1287,1428)(28631258,28631399)(28631250,28631400)	chr8	28631325	143	0.023649	0.013934	0.023185	0.007253	0.016679	0.006779
(1429,1578)(28631400,28631549)(28631400,28631550)	chr8	28631475	151	0.086663	-0.020802	0.094344	-0.014517	0.105168	-0.006072
(1579,1728)(28631550,28631699)(28631550,28631700)	chr8	28631625	151	0.055175	0.129805	0.326151	-0.099478	0.156234	0.238515
(1729,1852)(28631700,28631823)(28631700,28631850)	chr8	28631775	125	0.008168	0.007870	0.016899	-0.000470	0.008671	0.008372
(1853,1948)(28637154,28637249)(28637100,28637250)	chr8	28637175	97	0.048371	0.044967	0.020884	0.037242	0.012338	0.008767
(1949,2098)(28637250,28637399)(28637250,28637400)	chr8	28637325	151	0.021408	0.025637	0.025641	0.010818	0.010822	0.015153
(2099,2248)(28637400,28637549)(28637400,28637550)	chr8	28637475	151	0.028859	0.033585	0.015632	0.023845	0.005438	0.010317
(2249,2277)(28637550,28637578)(28637550,28637700)	chr8	28637625	30	0.023985	0.024855	0.024153	0.012499	0.011779	0.012670
(2278,2388)(28677939,28678049)(28677900,28678050)	chr8	28677975	112	0.029412	0.028034	0.033400	0.012159	0.017694	0.016276
(2389,2538)(28678050,28678199)(28678050,28678200)	chr8	28678125	151	0.098746	0.025641	0.000511	0.064716	0.039252	-0.038741
(2539,2681)(28678200,28678342)(28678200,28678350)	chr8	28678275	144	0.010511	0.022554	0.014489	0.009392	0.001174	0.013421
(2682,2793)(28685738,28685849)(28685700,28685850)	chr8	28685775	113	0.014558	0.025011	0.013801	0.013049	0.001617	0.012281
(2794,2943)(28685850,28685999)(28685850,28686000)	chr8	28685925	151	0.025642	0.025642	0.025643	0.012987	0.012989	0.012989
(2944,3093)(28686000,28686149)(28686000,28686150)	chr8	28686075	151	0.127658	0.006130	0.049662	0.045893	0.090681	-0.039744
(3094,3101)(28686150,28686157)(28686150,28686300)	chr8	28686225	9	0.022545	0.022314	0.022301	0.011408	0.011395	0.011159
(3102,3219)(28699382,28699499)(28699350,28699500)	chr8	28699425	119	0.079510	0.041503	0.020244	0.052393	0.030456	-0.010004
(3220,3369)(28699500,28699649)(28699500,28699650)	chr8	28699575	151	0.025641	0.025641	0.025641	0.012988	0.012987	0.012988
(3370,3519)(28699650,28699799)(28699650,28699800)	chr8	28699725	151	0.025641	0.025641	0.025641	0.012988	0.012988	0.012988
(3520,3669)(28699800,28699949)(28699800,28699950)	chr8	28699875	151	0.019988	0.026601	0.012861	0.017103	0.003087	0.009858
(3670,3698)(28699950,28699978)(28699950,28700100)	chr8	28700025	30	0.024209	0.023501	0.023594	0.012206	0.012301	0.011576
(3699,3818)(28701180,28701299)(28701150,28701300)	chr8	28701225	121	0.015017	0.023757	0.033283	0.002662	0.012468	0.021382
(3819,3968)(28701300,28701449)(28701300,28701450)	chr8	28701375	151	-0.025618	0.025641	0.025641	-0.012648	-0.012648	0.038623
(3969,4118)(28701450,28701599)(28701450,28701600)	chr8	28701525	151	0.025641	0.025640	0.025641	0.012987	0.012988	0.012987
(4119,4268)(28701600,28701749)(28701600,28701750)	chr8	28701675	151	0.021884	0.034688	0.022921	0.017122	0.005005	0.018182
(4269,4327)(28701750,28701808)(28701750,28701900)	chr8	28701825	60	0.040570	0.027830	0.019313	0.025069	0.016347	0.003155
(4328,4420)(28710207,28710299)(28710150,28710300)	chr8	28710225	94	0.016602	0.010480	0.023577	0.001709	0.015032	0.008826
(4421,4570)(28710300,28710449)(28710300,28710450)	chr8	28710375	151	0.024986	0.025641	0.025640	0.012652	0.012651	0.013323
(4571,4720)(28710450,28710599)(28710450,28710600)	chr8	28710525	151	0.027640	0.006366	0.019920	0.007147	0.020882	-0.000761
(4721,4773)(28710600,28710652)(28710600,28710750)	chr8	28710675	54	0.022232	0.034787	0.034120	0.011587	0.010896	0.023820
(4774,4913)(28713310,28713449)(28713300,28713450)	chr8	28713375	141	0.015026	0.033802	0.025738	0.011726	0.003415	0.022660
(4914,5063)(28713450,28713599)(28713450,28713600)	chr8	28713525	151	0.025709	0.025642	0.025691	0.012997	0.013047	0.012979
