chr	start	end	gene_name	exon_number	hit_type	hit_name	hit_region	percent_incorrect
chr11	36552911	36553101	RAG1	Intronic	gene_type=lincRNA	ERVMER61-1	chr1:187599610-187602682	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	DENND1B	chr1:197532410-197533869	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	DENND1B	chr1:197710445-197713126	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	SUSD4	chr1:223318570-223319286	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	CHRM3	chr1:239623947-239628306	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=lincRNA	AL355303.1	chr10:5249759-5251112	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	HPSE2	chr10:98961650-98962381	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	GPAM	chr10:112204560-112205780	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=lincRNA	AC027779.1	chr11:13866757-13867608	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=transcribed_unprocessed_pseudogene	AC136759.1	chr11:49794319-49795554	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	TENM4	chr11:78678082-78681686	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	TMEM135	chr11:87051482-87052305	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=processed_transcript	DISC1FP1	chr11:90401021-90402460	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	DEUP1	chr11:93425385-93426680	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	RDX	chr11:110213338-110213849	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	PRMT8	chr12:3499718-3504156	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	CPNE8	chr12:38803619-38805012	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=processed_transcript	AC007368.1	chr12:126299156-126301701	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=transcribed_unprocessed_pseudogene	TPTE2P5	chr13:40902484-40902991	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	RB1	chr13:48468960-48470561	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=lincRNA	LINC00381	chr13:74430088-74431823	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=lincRNA	AL136441.1	chr13:76613800-76616085	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	GPC5	chr13:92686550-92690305	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=sense_overlapping	AL079307.1	chr14:51795473-51797998	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=lincRNA	OTX2-AS1	chr14:57116363-57116876	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=antisense	AC066613.2	chr15:51418245-51422012	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	MAP2K1	chr15:66450110-66451177	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	HOMER2	chr15:82883856-82884371	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	SH3GL3	chr15:83451771-83455931	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=lincRNA	AC020687.1	chr15:87514290-87514860	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	FTO	chr16:54044961-54046977	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	ZFHX3	chr16:73825360-73826063	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	ATP2C2	chr16:84455631-84457446	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=lincRNA	LINC01901	chr18:39860944-39861638	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=processed_transcript	AC011474.1	chr19:29463589-29464303	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=lincRNA	LINC00276	chr2:13734260-13734755	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	FAM49A	chr2:16594239-16598624	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	RPIA	chr2:88729578-88732396	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	UXS1	chr2:106134164-106135898	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	TTL	chr2:112504036-112506739	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	NCKAP5	chr2:133300463-133301650	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	ACVR1C	chr2:157566738-157571727	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=lincRNA	AC016766.1	chr2:164120802-164122487	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=lincRNA	AC104088.1	chr2:172319451-172320163	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	PGAP1	chr2:196906843-196911347	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	PARD3B	chr2:204767176-204768469	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	SPAG16	chr2:213567534-213568706	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	TSHZ2	chr20:53456681-53457188	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	APP	chr21:25922367-25923251	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	SUMF1	chr3:3967485-3967995	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	SUMF1	chr3:4026248-4027856	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	ZNF385D	chr3:21984150-21984882	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	ULK4	chr3:41778146-41778888	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	PRSS50	chr3:46783620-46786106	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	CACNA1D	chr3:53366262-53367539	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	SYNPR	chr3:63590330-63590812	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	ROBO1	chr3:79129644-79131955	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	LSAMP	chr3:116364407-116365668	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	STAG1	chr3:136479977-136480736	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	IL20RB	chr3:136964575-136966353	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	MCF2L2	chr3:183235101-183238108	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	YEATS2	chr3:183739237-183740002	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	KCNIP4	chr4:21163808-21164311	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	STIM2	chr4:26925866-26927252	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	GABRG1	chr4:46053862-46054992	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	FRAS1	chr4:78350577-78352985	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	HSD17B11	chr4:87347328-87348596	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	GRID2	chr4:93638494-93639764	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	DKK2	chr4:107207386-107208128	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=lincRNA	AC107463.1	chr4:135083739-135085096	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	NEK1	chr4:169516400-169521228	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	SEMA5A	chr5:9259516-9261756	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	FBXL7	chr5:15906651-15911097	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	C6	chr5:41237058-41238409	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	SHISAL2B	chr5:64710006-64710538	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	CMYA5	chr5:79779432-79783049	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	ATP6AP1L	chr5:82369592-82370813	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	XRCC4	chr5:83318253-83319282	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=lincRNA	AC008467.1	chr5:109263616-109264117	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	FSTL4	chr5:133586527-133588192	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=lincRNA	LINC01933	chr5:152077882-152082000	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	FAM153A	chr5:177773966-177777992	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=lincRNA	GMDS-DT	chr6:2418809-2420168	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	PKHD1	chr6:51878972-51879749	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	KCNQ5	chr6:72989061-72990585	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	ME1	chr6:83337923-83338861	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	WASF1	chr6:110155678-110157030	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	FRK	chr6:115963453-115965012	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	TBC1D32	chr6:121164447-121167710	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	PEX7	chr6:136852076-136853005	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	NOD1	chr7:30439974-30444818	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	TPST1	chr7:66287027-66288837	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	IMMP2L	chr7:111244563-111245985	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	MGAM	chr7:141920805-141922160	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	TNKS	chr8:9736353-9738488	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	KIF13B	chr8:29120363-29121649	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	GOLGA7	chr8:41503134-41503882	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	DNAJC5B	chr8:66024944-66026142	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	KCNB2	chr8:72875708-72881083	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=antisense	AF121898.1	chr8:87629012-87629517	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	STK3	chr8:98618799-98619318	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	LINGO2	chr9:28113126-28113627	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	PTPDC1	chr9:94090248-94090757	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	PLPPR1	chr9:101103085-101104284	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	SNX30	chr9:112799052-112799598	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	DMD	chrX:31532095-31535513	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	HEPH	chrX:66181868-66183047	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	DACH2	chrX:86350291-86350840	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	DACH2	chrX:86447212-86447756	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=protein_coding	HS6ST2	chrX:132866153-132867050	59.67
chr11	36552911	36553101	RAG1	Intronic	gene_type=antisense	TMLHE-AS1	chrX:155517182-155518325	59.67
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	LEPR	chr1:65561466-65561974	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	NEGR1	chr1:71514513-71518549	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=transcribed_unprocessed_pseudogene	HYDIN2	chr1:146718575-146723080	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=antisense	AL390860.1	chr1:247688146-247691650	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	ZNF365	chr10:62605901-62606675	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	TENM4	chr11:78678082-78681686	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	CNTN5	chr11:99603194-99606228	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	CASP5	chr11:105018455-105018960	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	FEZ1	chr11:125537241-125540452	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	RAB3IP	chr12:69775256-69778136	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	B3GLCT	chr13:31303244-31306464	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	RB1	chr13:48466699-48468791	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=lincRNA	LINC00381	chr13:74427846-74429321	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	GPC5	chr13:92686550-92690305	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	NUBPL	chr14:31795507-31798112	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	AC134980.3	chr15:22073832-22074342	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	UACA	chr15:70730920-70733430	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	THSD4	chr15:71175861-71177845	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=lincRNA	AC020687.1	chr15:87510632-87513972	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	SMG1	chr16:18822638-18826983	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=antisense	AC090371.2	chr18:32858756-32860073	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=transcribed_unprocessed_pseudogene	AC016582.1	chr19:37839519-37840150	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	FAM49A	chr2:16594239-16598624	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	PLEKHH2	chr2:43663383-43663896	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	RNF103-CHMP3	chr2:86656142-86659642	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	MBD5	chr2:148190397-148193037	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	ACVR1C	chr2:157566738-157571727	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	XIRP2	chr2:166989189-166993028	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	LRP2	chr2:169248989-169252749	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=lincRNA	LINC01090	chr2:188125956-188126467	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	SPAG16	chr2:213570118-213572068	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	PRSS50	chr3:46786172-46788060	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	STAG1	chr3:136480863-136483134	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	PLCH1	chr3:155509173-155510071	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=transcribed_unitary_pseudogene	EGFEM1P	chr3:168352322-168353074	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	CD38	chr4:15842612-15846087	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=antisense	AC093607.1	chr4:23614949-23618538	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	ADGRL3	chr4:61941294-61944854	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	ANTXR2	chr4:79939433-79941276	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	ANTXR2	chr4:79967277-79971207	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	HSD17B11	chr4:87348856-87352630	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	CCSER1	chr4:90677346-90681230	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=antisense	IL21-AS1	chr4:122652962-122656810	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=lincRNA	AC018680.1	chr4:136295259-136298823	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	SPOCK3	chr4:166756801-166759828	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	FBXL7	chr5:15906651-15911097	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=lincRNA	LINC02228	chr5:25116873-25117398	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=lincRNA	AC008467.1	chr5:109260122-109263232	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	FSTL4	chr5:133584549-133586432	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=lincRNA	LINC01933	chr5:152077882-152082000	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	SGCD	chr5:156063881-156067443	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=antisense	AL022068.1	chr6:19765874-19769903	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	COL19A1	chr6:70010698-70014189	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	LAMA2	chr6:129000298-129002540	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	GNGT1	chr7:93790671-93793187	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	IMMP2L	chr7:110707277-110711932	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	MGAM	chr7:141922586-141926194	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	CNTNAP2	chr7:147843982-147847331	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	TUSC3	chr8:15579226-15579732	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	UNC5D	chr8:35531244-35531926	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=antisense	AC090578.1	chr8:88687431-88690202	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=processed_transcript	LINC00824	chr8:128454942-128458280	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=lincRNA	AL354861.2	chr9:95698671-95703328	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	FAM120C	chrX:54120433-54122766	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=protein_coding	SLC25A43	chrX:119437203-119440978	41.42
chr1	89750291	89750414	LRRC8C	Intronic	gene_type=antisense	TMLHE-AS1	chrX:155519113-155521756	41.42
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	AL033530.1	chr1:68737251-68737844	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	NEGR1	chr1:71514513-71518549	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	NEGR1	chr1:71890130-71893185	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	AC104454.2	chr1:84052691-84057295	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	COL24A1	chr1:85749907-85751714	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	COL24A1	chr1:85928938-85930343	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=antisense	AL356270.1	chr1:86680256-86683247	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	LRRC8C	chr1:89750233-89750921	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	FAM102B	chr1:108579058-108579554	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	MAGI3	chr1:113498963-113501489	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=transcribed_unprocessed_pseudogene	EMBP1	chr1:121535115-121537059	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=transcribed_unprocessed_pseudogene	HYDIN2	chr1:146718575-146723080	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	RABGAP1L	chr1:174591595-174595504	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	FAM129A	chr1:184847266-184850559	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	ERVMER61-1	chr1:187345696-187348481	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	ERVMER61-1	chr1:187599610-187602682	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	DENND1B	chr1:197708262-197710375	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	CHRM3	chr1:239623947-239628306	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	ZNF365	chr10:62605901-62606675	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	PDE3B	chr11:14717908-14718398	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	RAG1	chr11:36553296-36555912	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	MS4A13	chr11:60533255-60536211	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	TENM4	chr11:78678082-78681686	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	DLG2	chr11:85326785-85328900	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=processed_transcript	DISC1FP1	chr11:90402528-90403956	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	DEUP1	chr11:93421347-93423532	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	CNTN5	chr11:99603194-99606228	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	FEZ1	chr11:125537241-125540452	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	PRMT8	chr12:3499718-3504156	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	CPNE8	chr12:38800944-38802273	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	RAB3IP	chr12:69775256-69778136	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	LRRIQ1	chr12:85193819-85194322	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	LINC02391	chr12:92315965-92316500	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=processed_transcript	AC007368.1	chr12:126301830-126304867	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	LINC02343	chr13:34483231-34484632	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	AL512506.3	chr13:43973574-43974130	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	SUCLA2	chr13:47783883-47784395	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	AL136441.1	chr13:76616218-76616878	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	GPC5	chr13:92686550-92690305	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	ARMH4	chr14:58034363-58034978	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	SLC38A6	chr14:61057907-61059909	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=antisense	AC066613.2	chr15:51418245-51422012	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	UACA	chr15:70730920-70733430	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	THSD4	chr15:71175861-71177845	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	SH3GL3	chr15:83451771-83455931	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	AC007221.2	chr16:9586655-9589615	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=antisense	AC126773.1	chr16:68584931-68589004	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	CFAP52	chr17:9617180-9618520	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	PRKCA	chr17:66599948-66601476	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	PHLPP1	chr18:62906428-62909993	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=processed_transcript	AC011474.1	chr19:29460474-29461773	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	FAM49A	chr2:16594239-16598624	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	AC007100.1	chr2:60085313-60086140	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	RNF103-CHMP3	chr2:86656142-86659642	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	UXS1	chr2:106132821-106133911	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	MBD5	chr2:148190397-148193037	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	ACVR1C	chr2:157566738-157571727	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	XIRP2	chr2:166989189-166993028	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	LRP2	chr2:169248989-169252749	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	SCHLAP1	chr2:180835051-180838379	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	PGAP1	chr2:196906843-196911347	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	LINC01807	chr2:228570256-228570758	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	DIS3L2	chr2:232151216-232153745	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	IQCA1	chr2:236387055-236387541	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	ZNF385D	chr3:22050718-22052437	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	CACNA2D3	chr3:54395964-54399095	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	ROBO1	chr3:79132115-79132614	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=lincRNA	LINC02027	chr3:81052032-81056316	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	EPHA3	chr3:89462415-89466700	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	RETNLB	chr3:108750945-108753878	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	LSAMP	chr3:116360359-116363931	69.77
chr7	117525373	117525771	CFTR	Intronic	gene_type=protein_coding	STAG1	chr3:136480863-136483134	69.77
